order_id,customer_id,product_id,quantity,unit_price,currency,country,order_status,payment_method,order_timestamp
O000281,C01333,P0390,4,250.04,USD,UK,CANCELLED,Net Banking,2026-03-17 04:56:25
O000282,C00107,P0088,4,399.29,GBP,USA,COMPLETED,Credit Card,2026-04-23 19:31:25
O000283,C01177,P0428,1,395.85,EUR,USA,CANCELLED,UPI,2026-03-23 13:32:25
O000284,C00154,P0156,2,407.47,EUR,Germany,CANCELLED,Debit Card,2026-04-20 12:51:25
O000285,C01026,P0058,2,95.88,INR,Canada,COMPLETED,Net Banking,2026-02-21 23:59:25
O000286,C01357,P0080,5,221.02,INR,USA,CANCELLED,Net Banking,2026-03-06 07:52:25
O000287,C00595,P0405,1,145.82,INR,UK,PENDING,Net Banking,2026-02-24 23:05:25
O000288,C00066,P0140,2,274.54,USD,USA,PENDING,PayPal,2026-05-03 06:50:25
O000289,C00193,P0145,5,178.18,GBP,Canada,PENDING,Debit Card,2026-02-25 22:34:25
O000290,C00741,P0460,4,249.99,INR,Canada,PENDING,Debit Card,2026-04-01 13:09:25
O000291,C01289,P0326,5,488.19,EUR,UK,COMPLETED,Credit Card,2026-05-06 10:43:25
O000292,C00855,P0371,4,30.99,EUR,Canada,PENDING,Net Banking,2026-04-27 11:03:25
O000293,C00875,P0132,1,16.27,USD,UK,CANCELLED,Debit Card,2026-04-05 09:31:25
O000294,C01277,P0412,5,189.86,GBP,USA,COMPLETED,UPI,2026-02-13 18:41:25
O000295,C00683,P0295,1,264.01,INR,USA,CANCELLED,Credit Card,2026-04-07 09:42:25
O000296,C01414,P0120,2,114.03,EUR,Canada,PENDING,Net Banking,2026-04-28 05:49:25
O000297,C00240,P0261,1,126.36,USD,USA,PENDING,PayPal,2026-04-26 07:24:25
O000298,C00883,P0357,3,44.67,EUR,Canada,PENDING,Credit Card,2026-04-10 06:04:25
O000299,C00535,P0151,1,235.88,GBP,India,COMPLETED,PayPal,2026-04-14 01:28:25
O000300,C00493,P0449,5,230.18,EUR,USA,CANCELLED,Debit Card,2026-03-15 23:29:25
O000301,C01360,P0418,2,497.38,INR,USA,COMPLETED,Debit Card,2026-04-28 08:18:25
O000302,C00016,P0035,3,274.65,EUR,UK,CANCELLED,Debit Card,2026-04-18 12:45:25
O000303,C01058,P0113,5,237.15,EUR,USA,CANCELLED,Debit Card,2026-04-21 07:06:25
O000304,C00836,P0297,3,81.29,GBP,Canada,COMPLETED,Debit Card,2026-03-05 11:40:25
O000305,C00024,P0318,3,388.03,USD,USA,COMPLETED,Debit Card,2026-03-09 14:15:25
O000306,C01081,P0020,2,428.99,GBP,Germany,PENDING,Credit Card,2026-03-29 19:38:25
O000307,C00653,P0387,2,20.46,INR,Germany,PENDING,Credit Card,2026-03-13 23:50:25
O000308,C00216,P0114,5,368.53,EUR,Canada,CANCELLED,Debit Card,2026-03-28 06:13:25
O000309,C00773,P0352,1,407.23,INR,UK,COMPLETED,Debit Card,2026-04-27 07:48:25
O000310,C00589,P0323,4,179.82,USD,UK,PENDING,Net Banking,2026-05-09 02:10:25
O000311,C00183,P0235,2,170.58,USD,India,PENDING,Debit Card,2026-03-28 23:53:25
O000312,C00723,P0397,1,117.44,USD,USA,PENDING,Credit Card,2026-05-05 06:34:25
O000313,C01156,P0251,1,27.08,INR,Canada,PENDING,Net Banking,2026-05-09 12:22:25
O000314,C00284,P0240,5,323.53,EUR,UK,CANCELLED,Debit Card,2026-05-05 05:16:25
O000315,C00461,P0239,5,252.53,INR,USA,COMPLETED,Debit Card,2026-03-06 15:58:25
O000316,C00077,P0332,2,436.48,INR,Canada,CANCELLED,PayPal,2026-04-18 12:02:25
O000317,C01066,P0299,1,429.63,EUR,USA,PENDING,Credit Card,2026-03-05 22:35:25
O000318,C00984,P0013,5,347.29,INR,Germany,COMPLETED,UPI,2026-04-29 19:54:25
O000319,C00592,P0059,1,95.99,EUR,Canada,COMPLETED,UPI,2026-02-23 13:36:25
O000320,C00213,P0150,1,313.93,USD,UK,COMPLETED,PayPal,2026-04-05 02:56:25
O000321,C01268,P0387,3,245.23,USD,India,CANCELLED,UPI,2026-04-10 23:35:25
O000322,C00160,P0419,1,306.37,USD,Germany,COMPLETED,PayPal,2026-03-04 00:39:25
O000323,C00653,P0054,3,81.41,GBP,USA,PENDING,PayPal,2026-05-08 12:50:25
O000324,C00997,P0448,4,311.3,INR,Canada,COMPLETED,UPI,2026-03-08 19:01:25
O000325,C01476,P0354,1,285.67,INR,UK,PENDING,Debit Card,2026-04-15 17:38:25
O000326,C00353,P0235,3,108.93,INR,India,COMPLETED,Credit Card,2026-03-10 03:29:25
O000327,C00144,P0430,5,56.03,USD,USA,CANCELLED,PayPal,2026-04-11 06:13:25
O000328,C00950,P0428,2,45.45,EUR,Germany,COMPLETED,Debit Card,2026-04-04 16:34:25
O000329,C00729,P0494,5,346.6,USD,Germany,COMPLETED,UPI,2026-03-29 16:54:25
O000330,C00341,P0080,3,28.68,USD,UK,COMPLETED,PayPal,2026-03-22 21:33:25
O000331,C00844,P0175,3,70.57,EUR,Germany,PENDING,Net Banking,2026-03-31 06:50:25
O000332,C01237,P0010,2,40.0,GBP,UK,PENDING,Net Banking,2026-02-27 00:39:25
O000333,C00277,P0186,1,288.17,EUR,India,CANCELLED,Net Banking,2026-03-21 01:29:25
O000334,C00841,P0352,2,126.15,GBP,Canada,PENDING,UPI,2026-04-26 18:59:25
O000335,C00731,P0401,5,164.47,USD,USA,PENDING,PayPal,2026-05-07 12:21:25
O000336,C01329,P0299,2,37.89,EUR,India,CANCELLED,UPI,2026-04-02 17:05:25
O000337,C01420,P0482,2,308.72,USD,Germany,COMPLETED,Debit Card,2026-04-27 19:29:25
O000338,C00840,P0365,2,127.26,USD,USA,CANCELLED,Credit Card,2026-04-23 09:14:25
O000339,C00528,P0279,4,454.81,INR,UK,CANCELLED,PayPal,2026-02-12 09:51:25
O000340,C00653,P0207,3,429.59,GBP,Canada,COMPLETED,Net Banking,2026-05-04 20:48:25
O000341,C00069,P0386,3,207.01,INR,Canada,CANCELLED,PayPal,2026-05-01 15:41:25
O000342,C01015,P0466,1,373.3,INR,Germany,COMPLETED,UPI,2026-05-07 14:07:25
O000343,C00776,P0095,1,355.43,INR,Germany,COMPLETED,PayPal,2026-02-20 04:17:25
O000344,C01083,P0242,3,192.97,EUR,India,COMPLETED,PayPal,2026-04-11 22:52:25
O000345,C00138,P0417,1,267.96,INR,USA,PENDING,UPI,2026-03-18 23:25:25
O000346,C00842,P0187,2,38.65,USD,India,PENDING,Debit Card,2026-03-18 14:48:25
O000347,C01207,P0432,2,368.7,GBP,UK,COMPLETED,UPI,2026-05-03 13:07:25
O000348,C00022,P0243,2,274.32,EUR,India,CANCELLED,PayPal,2026-02-27 10:41:25
O000349,C00710,P0022,4,32.56,USD,India,CANCELLED,Credit Card,2026-02-09 23:15:25
O000350,C01197,P0394,5,205.94,GBP,Canada,CANCELLED,PayPal,2026-03-28 23:29:25
O000351,C01239,P0134,3,471.36,USD,India,CANCELLED,Credit Card,2026-04-25 09:52:25
O000352,C00569,P0151,2,335.56,INR,India,PENDING,Credit Card,2026-04-08 10:35:25
O000353,C01231,P0460,5,305.78,USD,USA,CANCELLED,Credit Card,2026-03-07 00:43:25
O000354,C00668,P0130,3,347.49,GBP,UK,PENDING,PayPal,2026-05-11 12:16:25
O000355,C01133,P0209,3,338.1,EUR,Canada,COMPLETED,PayPal,2026-03-06 15:29:25
O000356,C01161,P0373,1,467.96,EUR,USA,COMPLETED,UPI,2026-02-10 13:06:25
O000357,C00310,P0171,1,64.29,USD,UK,PENDING,PayPal,2026-04-02 08:25:25
O000358,C01447,P0123,2,125.67,INR,USA,COMPLETED,Net Banking,2026-04-18 10:28:25
O000359,C00361,P0316,1,469.91,GBP,USA,PENDING,PayPal,2026-04-10 02:43:25
O000360,C00355,P0323,3,167.86,USD,Canada,PENDING,PayPal,2026-02-27 00:09:25
O000361,C00519,P0404,3,350.57,INR,Germany,CANCELLED,Debit Card,2026-04-05 16:44:25
O000362,C00387,P0264,2,160.04,GBP,USA,COMPLETED,PayPal,2026-03-16 04:10:25
O000363,C00053,P0472,1,415.63,EUR,Canada,CANCELLED,PayPal,2026-02-22 08:49:25
O000364,C00962,P0360,4,69.62,USD,UK,COMPLETED,Net Banking,2026-02-10 18:22:25
O000365,C00113,P0082,3,273.28,INR,UK,CANCELLED,UPI,2026-04-05 03:21:25
O000366,C00204,P0497,1,110.58,INR,UK,COMPLETED,UPI,2026-03-13 08:05:25
O000367,C00121,P0104,5,311.67,INR,USA,COMPLETED,Credit Card,2026-04-15 08:42:25
O000368,C01066,P0229,5,392.3,USD,USA,COMPLETED,Debit Card,2026-04-05 20:46:25
O000369,C00118,P0081,5,406.48,GBP,Canada,COMPLETED,UPI,2026-05-07 09:08:25
O000370,C00512,P0303,5,323.99,INR,India,COMPLETED,Net Banking,2026-03-17 14:01:25
O000371,C01422,P0326,3,295.45,GBP,UK,PENDING,UPI,2026-02-11 16:06:25
O000372,C01171,P0352,2,433.15,USD,India,COMPLETED,Net Banking,2026-04-29 12:45:25
O000373,C00093,P0082,2,51.38,USD,Germany,CANCELLED,PayPal,2026-03-12 06:03:25
O000374,C01281,P0136,4,354.74,EUR,USA,CANCELLED,UPI,2026-03-28 04:14:25
O000375,C01050,P0410,3,353.75,USD,USA,CANCELLED,Net Banking,2026-03-09 23:37:25
O000376,C01425,P0376,2,417.51,USD,UK,CANCELLED,UPI,2026-03-18 16:34:25
O000377,C00366,P0084,5,232.13,USD,Germany,COMPLETED,UPI,2026-04-18 09:54:25
O000378,C01068,P0495,1,420.82,GBP,USA,PENDING,PayPal,2026-04-26 12:42:25
O000379,C00192,P0229,4,390.16,INR,USA,CANCELLED,Debit Card,2026-04-10 01:33:25
O000380,C00844,P0323,1,233.31,INR,UK,PENDING,UPI,2026-04-21 08:03:25
O000381,C01393,P0048,1,376.62,GBP,UK,COMPLETED,Debit Card,2026-04-04 14:41:25
O000382,C01088,P0165,3,78.2,USD,Germany,COMPLETED,UPI,2026-04-03 00:33:25
O000383,C00509,P0315,5,328.4,GBP,Germany,COMPLETED,Net Banking,2026-02-13 08:29:25
O000384,C00451,P0063,1,128.64,USD,USA,PENDING,PayPal,2026-04-25 18:32:25
O000385,C00641,P0392,2,39.59,INR,India,PENDING,Credit Card,2026-02-23 00:08:25
O000386,C00874,P0303,5,286.46,USD,UK,PENDING,Net Banking,2026-04-15 10:52:25
O000387,C01137,P0301,5,349.94,INR,India,CANCELLED,Debit Card,2026-05-03 02:06:25
O000388,C00740,P0337,1,257.3,INR,India,CANCELLED,Credit Card,2026-03-09 20:37:25
O000389,C00083,P0283,5,175.0,GBP,India,PENDING,Debit Card,2026-03-10 21:53:25
O000390,C00897,P0465,2,322.18,GBP,UK,COMPLETED,Debit Card,2026-03-06 07:41:25
O000391,C00877,P0043,2,249.15,INR,Germany,PENDING,UPI,2026-03-17 05:39:25
O000392,C00892,P0332,1,289.92,INR,USA,PENDING,PayPal,2026-05-01 02:37:25
O000393,C00860,P0323,5,100.78,INR,USA,COMPLETED,Credit Card,2026-03-24 17:18:25
O000394,C00906,P0347,3,470.55,INR,UK,COMPLETED,Net Banking,2026-04-06 01:08:25
O000395,C00978,P0037,5,470.5,GBP,USA,COMPLETED,UPI,2026-03-21 19:58:25
O000396,C00273,P0281,1,438.02,EUR,Canada,PENDING,UPI,2026-02-22 22:30:25
O000397,C01025,P0454,3,163.47,USD,USA,CANCELLED,Credit Card,2026-03-31 16:04:25
O000398,C01021,P0348,2,339.81,INR,USA,COMPLETED,Debit Card,2026-03-27 12:17:25
O000399,C00221,P0277,2,326.13,USD,UK,PENDING,PayPal,2026-03-25 02:17:25
O000400,C01096,P0229,4,80.77,INR,India,CANCELLED,Net Banking,2026-04-26 00:04:25
O000401,C01038,P0202,2,311.22,USD,Canada,COMPLETED,Debit Card,2026-02-18 09:10:25
O000402,C01319,P0195,5,205.43,INR,UK,PENDING,Net Banking,2026-03-23 23:36:25
O000403,C01157,P0102,2,269.62,USD,Canada,COMPLETED,Credit Card,2026-02-17 01:59:25
O000404,C00774,P0330,3,144.99,GBP,Germany,COMPLETED,Credit Card,2026-05-06 13:42:25
O000405,C00957,P0191,5,471.95,USD,Canada,CANCELLED,Net Banking,2026-04-25 23:03:25
O000406,C00780,P0427,1,79.08,USD,UK,CANCELLED,Credit Card,2026-03-11 22:18:25
O000407,C01006,P0493,5,352.35,EUR,Germany,COMPLETED,PayPal,2026-04-29 00:09:25
O000408,C01068,P0211,2,342.59,EUR,Germany,PENDING,UPI,2026-03-22 20:38:25
O000409,C01452,P0378,1,44.62,USD,Canada,CANCELLED,PayPal,2026-05-10 15:58:25
O000410,C00643,P0143,2,55.47,USD,India,PENDING,Debit Card,2026-04-13 02:07:25
O000411,C00283,P0330,5,393.03,USD,Germany,CANCELLED,Net Banking,2026-02-11 19:12:25
O000412,C00609,P0207,5,351.61,INR,UK,CANCELLED,UPI,2026-04-11 02:10:25
O000413,C00915,P0414,4,356.78,USD,India,COMPLETED,UPI,2026-04-24 09:20:25
O000414,C01172,P0305,3,303.72,GBP,Germany,COMPLETED,Credit Card,2026-04-03 15:41:25
O000415,C01398,P0196,1,50.46,GBP,USA,CANCELLED,Debit Card,2026-04-02 14:32:25
O000416,C00975,P0124,5,381.0,EUR,Germany,PENDING,Debit Card,2026-04-03 04:02:25
O000417,C00491,P0188,4,217.65,INR,Canada,CANCELLED,UPI,2026-04-05 07:44:25
O000418,C01177,P0478,3,256.34,USD,Canada,COMPLETED,Credit Card,2026-04-09 00:37:25
O000419,C01030,P0405,1,359.57,GBP,Germany,COMPLETED,Debit Card,2026-04-04 06:49:25
O000420,C00749,P0199,3,222.17,INR,UK,CANCELLED,Credit Card,2026-03-21 04:50:25
O000421,C01023,P0470,2,184.14,INR,UK,CANCELLED,Debit Card,2026-03-14 17:09:25
O000422,C00228,P0032,5,466.68,USD,UK,COMPLETED,Net Banking,2026-03-20 23:03:25
O000423,C00980,P0202,3,64.19,USD,Canada,COMPLETED,PayPal,2026-03-17 23:28:25
O000424,C00026,P0408,3,259.91,GBP,Germany,PENDING,Net Banking,2026-04-25 12:05:25
O000425,C00032,P0164,5,15.22,GBP,Germany,COMPLETED,Debit Card,2026-02-12 02:21:25
O000426,C00534,P0415,4,288.1,INR,Germany,CANCELLED,Credit Card,2026-02-13 17:06:25
O000427,C01367,P0361,5,113.94,INR,UK,CANCELLED,Debit Card,2026-03-03 04:23:25
O000428,C00249,P0356,3,141.13,INR,Germany,COMPLETED,PayPal,2026-03-24 13:48:25
O000429,C00076,P0474,2,20.03,GBP,UK,CANCELLED,Credit Card,2026-04-19 15:08:25
O000430,C00797,P0403,5,203.56,GBP,UK,PENDING,Credit Card,2026-02-25 04:38:25
O000431,C01203,P0261,3,397.0,USD,UK,CANCELLED,Net Banking,2026-03-24 21:55:25
O000432,C00953,P0095,4,63.43,INR,Canada,COMPLETED,Net Banking,2026-03-16 13:42:25
O000433,C00134,P0229,4,357.13,INR,Canada,PENDING,PayPal,2026-03-19 18:33:25
O000434,C01439,P0317,4,165.43,USD,Canada,PENDING,UPI,2026-03-15 17:54:25
O000435,C00178,P0345,1,125.02,EUR,Germany,PENDING,Net Banking,2026-02-27 19:48:25
O000436,C00350,P0333,4,244.44,INR,India,PENDING,UPI,2026-02-28 11:15:25
O000437,C00934,P0248,4,481.41,INR,USA,COMPLETED,Credit Card,2026-04-24 13:06:25
O000438,C00049,P0213,2,340.87,USD,USA,CANCELLED,Credit Card,2026-02-25 02:22:25
O000439,C00147,P0265,4,334.82,USD,USA,CANCELLED,Credit Card,2026-04-17 16:53:25
O000440,C01170,P0225,5,246.02,GBP,UK,PENDING,Credit Card,2026-05-07 18:22:25
O000441,C00639,P0350,4,215.93,USD,UK,PENDING,Credit Card,2026-05-08 23:20:25
O000442,C00052,P0017,4,65.37,EUR,UK,PENDING,PayPal,2026-04-25 17:01:25
O000443,C00635,P0119,2,126.08,EUR,UK,CANCELLED,Debit Card,2026-03-04 12:20:25
O000444,C01467,P0368,4,244.14,EUR,Germany,COMPLETED,Debit Card,2026-03-21 17:24:25
O000445,C00031,P0039,5,461.42,INR,India,COMPLETED,PayPal,2026-04-11 04:57:25
O000446,C01396,P0358,4,93.84,USD,India,COMPLETED,Credit Card,2026-03-02 17:44:25
O000447,C00886,P0081,4,11.82,INR,UK,PENDING,PayPal,2026-04-14 15:14:25
O000448,C00782,P0204,2,190.21,INR,Germany,PENDING,Debit Card,2026-03-31 03:21:25
O000449,C01361,P0194,3,310.08,EUR,USA,COMPLETED,Debit Card,2026-03-24 00:13:25
O000450,C00320,P0242,3,303.11,EUR,Germany,COMPLETED,Credit Card,2026-04-03 09:47:25
O000451,C00219,P0125,2,165.83,INR,Canada,COMPLETED,Net Banking,2026-02-22 16:06:25
O000452,C00764,P0126,4,53.59,USD,India,COMPLETED,Net Banking,2026-03-03 13:34:25
O000453,C01031,P0231,4,64.76,GBP,Germany,COMPLETED,PayPal,2026-03-15 02:10:25
O000454,C00310,P0227,2,430.0,GBP,Canada,PENDING,PayPal,2026-02-12 12:03:25
O000455,C00567,P0500,2,172.22,INR,USA,PENDING,Debit Card,2026-04-08 06:51:25
O000456,C00659,P0260,3,191.22,USD,India,COMPLETED,Net Banking,2026-03-13 02:52:25
O000457,C00633,P0096,1,33.09,GBP,USA,CANCELLED,Credit Card,2026-02-12 05:16:25
O000458,C01037,P0481,4,34.64,INR,India,COMPLETED,Debit Card,2026-03-23 13:08:25
O000459,C00177,P0310,1,321.07,USD,Germany,COMPLETED,PayPal,2026-04-24 20:19:25
O000460,C00257,P0196,1,65.79,USD,Canada,PENDING,UPI,2026-02-09 21:30:25
O000461,C01364,P0072,2,381.81,GBP,Germany,CANCELLED,PayPal,2026-02-21 18:57:25
O000462,C01309,P0249,2,137.95,INR,Germany,PENDING,Net Banking,2026-03-05 06:28:25
O000463,C00190,P0294,2,379.64,USD,Canada,CANCELLED,UPI,2026-02-27 14:24:25
O000464,C00433,P0044,4,490.2,INR,Canada,PENDING,Debit Card,2026-05-05 10:12:25
O000465,C00529,P0348,2,272.96,USD,India,CANCELLED,Credit Card,2026-05-11 12:22:25
O000466,C00394,P0194,3,244.48,GBP,USA,CANCELLED,Credit Card,2026-04-05 09:55:25
O000467,C00579,P0087,5,254.52,USD,Germany,PENDING,Net Banking,2026-03-13 10:05:25
O000468,C00913,P0350,5,480.52,INR,Germany,CANCELLED,PayPal,2026-03-09 21:16:25
O000469,C00036,P0433,1,130.82,GBP,USA,CANCELLED,Credit Card,2026-04-06 08:49:25
O000470,C00871,P0075,4,144.21,USD,Canada,CANCELLED,UPI,2026-03-06 01:36:25
O000471,C00212,P0436,5,89.72,USD,UK,COMPLETED,Credit Card,2026-03-12 22:00:25
O000472,C00267,P0183,2,86.7,INR,India,PENDING,PayPal,2026-03-13 06:58:25
O000473,C00288,P0081,4,410.27,USD,Germany,CANCELLED,UPI,2026-02-12 02:27:25
O000474,C00927,P0102,5,350.5,GBP,USA,CANCELLED,UPI,2026-04-27 17:20:25
O000475,C00097,P0453,4,47.02,INR,Canada,CANCELLED,Credit Card,2026-03-25 12:02:25
O000476,C01039,P0284,1,357.27,GBP,UK,CANCELLED,UPI,2026-03-08 15:28:25
O000477,C00212,P0013,4,69.23,EUR,Germany,PENDING,Credit Card,2026-02-19 20:59:25
O000478,C01074,P0462,4,487.02,USD,USA,PENDING,PayPal,2026-03-02 01:46:25
O000479,C00164,P0370,5,123.45,INR,India,COMPLETED,PayPal,2026-03-24 04:53:25
O000480,C00607,P0281,2,406.98,USD,UK,PENDING,Net Banking,2026-04-19 19:25:25
O000481,C00590,P0049,1,452.53,INR,UK,PENDING,PayPal,2026-02-24 04:36:25
O000482,C00534,P0368,5,96.35,EUR,India,CANCELLED,Debit Card,2026-04-01 17:56:25
O000483,C00562,P0048,3,32.75,INR,India,PENDING,Net Banking,2026-03-01 21:43:25
O000484,C00526,P0171,2,399.89,USD,USA,COMPLETED,Credit Card,2026-03-05 04:08:25
O000485,C01065,P0319,4,151.53,GBP,India,CANCELLED,UPI,2026-05-02 08:49:25
O000486,C00308,P0241,1,327.22,USD,India,CANCELLED,Net Banking,2026-04-04 08:34:25
O000487,C01206,P0145,3,411.08,USD,USA,CANCELLED,Net Banking,2026-03-11 06:56:25
O000488,C01443,P0231,2,436.22,EUR,Canada,CANCELLED,Credit Card,2026-02-24 13:13:25
O000489,C01004,P0044,2,158.85,INR,Canada,COMPLETED,Debit Card,2026-03-23 03:55:25
O000490,C01451,P0128,5,496.58,INR,Canada,COMPLETED,PayPal,2026-04-16 03:11:25
O000491,C00534,P0093,2,51.22,USD,Germany,PENDING,Credit Card,2026-03-21 09:45:25
O000492,C00034,P0451,2,476.98,INR,USA,PENDING,Net Banking,2026-03-16 15:18:25
O000493,C01488,P0231,1,69.06,EUR,USA,PENDING,PayPal,2026-03-29 01:07:25
O000494,C01101,P0244,3,237.01,EUR,UK,PENDING,Credit Card,2026-04-12 06:19:25
O000495,C00913,P0162,4,287.89,INR,India,CANCELLED,Credit Card,2026-02-20 02:28:25
O000496,C00447,P0233,2,71.49,GBP,India,CANCELLED,Net Banking,2026-04-07 14:14:25
O000497,C01258,P0138,2,141.81,INR,Germany,COMPLETED,Debit Card,2026-02-13 22:39:25
O000498,C01127,P0077,5,417.99,GBP,Canada,COMPLETED,UPI,2026-03-15 15:40:25
O000499,C01433,P0111,1,91.85,USD,India,CANCELLED,UPI,2026-04-20 00:47:25
O000500,C00994,P0028,4,135.9,GBP,USA,PENDING,PayPal,2026-03-30 01:26:25
O000501,C00145,P0112,5,112.88,GBP,India,COMPLETED,PayPal,2026-04-01 12:17:25
O000502,C00551,P0399,5,73.22,USD,India,CANCELLED,PayPal,2026-03-27 19:48:25
O000503,C01157,P0160,4,224.52,USD,USA,COMPLETED,PayPal,2026-04-13 13:39:25
O000504,C00577,P0419,5,112.59,USD,India,CANCELLED,UPI,2026-03-06 12:27:25
O000505,C00389,P0090,5,345.14,EUR,Germany,PENDING,UPI,2026-03-12 00:32:25
O000506,C00717,P0205,4,458.23,INR,UK,CANCELLED,Debit Card,2026-04-09 05:57:25
O000507,C01428,P0356,2,329.77,USD,USA,COMPLETED,Net Banking,2026-03-03 22:16:25
O000508,C01429,P0062,2,116.72,EUR,Germany,CANCELLED,Debit Card,2026-03-05 10:43:25
O000509,C00187,P0201,4,136.64,EUR,Germany,CANCELLED,Net Banking,2026-03-20 00:38:25
O000510,C00049,P0041,3,248.66,INR,UK,COMPLETED,PayPal,2026-02-21 16:48:25
O000511,C01376,P0011,5,10.39,INR,Germany,CANCELLED,Credit Card,2026-04-17 06:01:25
O000512,C01440,P0017,3,303.89,INR,Canada,PENDING,Credit Card,2026-03-18 11:48:25
O000513,C00161,P0048,5,72.73,GBP,India,COMPLETED,UPI,2026-03-02 17:56:25
O000514,C01084,P0382,1,29.27,USD,UK,COMPLETED,PayPal,2026-03-03 15:25:25
O000515,C00689,P0444,4,205.73,EUR,UK,PENDING,Credit Card,2026-02-21 11:40:25
O000516,C00830,P0131,5,388.73,INR,India,PENDING,UPI,2026-02-16 00:51:25
O000517,C00420,P0233,5,470.15,EUR,UK,CANCELLED,UPI,2026-03-17 17:36:25
O000518,C01230,P0129,1,247.06,GBP,USA,PENDING,Credit Card,2026-03-27 15:18:25
O000519,C00098,P0085,1,110.98,EUR,USA,CANCELLED,Net Banking,2026-02-10 01:42:25
O000520,C01021,P0134,4,361.87,GBP,UK,CANCELLED,UPI,2026-02-24 15:51:25
O000521,C00497,P0321,4,483.51,EUR,India,CANCELLED,Net Banking,2026-05-08 23:52:25
O000522,C00316,P0354,3,237.06,INR,India,CANCELLED,Debit Card,2026-02-25 12:04:25
O000523,C01021,P0463,2,215.26,EUR,Canada,CANCELLED,Debit Card,2026-02-23 21:50:25
O000524,C00558,P0087,2,456.3,GBP,USA,COMPLETED,Net Banking,2026-04-24 06:45:25
O000525,C00387,P0482,3,391.39,INR,Canada,PENDING,Debit Card,2026-04-13 01:37:25
O000526,C00751,P0349,3,55.73,GBP,Germany,CANCELLED,Net Banking,2026-03-05 17:00:25
O000527,C00877,P0163,4,37.33,EUR,India,COMPLETED,Net Banking,2026-04-26 23:52:25
O000528,C00102,P0252,3,371.95,EUR,Canada,PENDING,Debit Card,2026-02-25 23:23:25
O000529,C00853,P0284,5,318.42,EUR,UK,CANCELLED,UPI,2026-02-28 18:35:25
O000530,C00869,P0433,4,196.5,EUR,India,CANCELLED,Net Banking,2026-02-10 16:43:25
O000531,C00744,P0167,2,237.11,USD,India,PENDING,Credit Card,2026-02-10 22:17:25
O000532,C00444,P0280,1,485.85,INR,USA,COMPLETED,Credit Card,2026-03-29 15:42:25
O000533,C00459,P0499,4,328.22,GBP,USA,PENDING,PayPal,2026-03-25 10:47:25
O000534,C00031,P0281,1,53.31,INR,Canada,CANCELLED,Credit Card,2026-02-26 07:53:25
O000535,C01077,P0023,1,130.24,GBP,USA,CANCELLED,Credit Card,2026-04-16 10:43:25
O000536,C00583,P0357,2,191.79,GBP,UK,PENDING,Net Banking,2026-04-14 16:10:25
O000537,C00238,P0257,4,68.8,EUR,USA,COMPLETED,UPI,2026-02-13 02:33:25
O000538,C01061,P0142,5,67.36,GBP,Canada,CANCELLED,PayPal,2026-03-05 11:51:25
O000539,C00611,P0047,4,226.02,EUR,India,CANCELLED,Credit Card,2026-02-11 04:59:25
O000540,C00749,P0366,4,460.67,USD,India,CANCELLED,Debit Card,2026-02-26 04:48:25
O000541,C00074,P0311,2,280.5,INR,UK,COMPLETED,PayPal,2026-02-22 05:01:25
O000542,C01282,P0324,2,422.77,GBP,India,CANCELLED,PayPal,2026-03-01 07:05:25
O000543,C00937,P0393,1,323.14,USD,USA,PENDING,PayPal,2026-04-06 11:23:25
O000544,C01118,P0228,1,94.65,USD,USA,COMPLETED,UPI,2026-03-15 15:42:25
O000545,C00222,P0155,2,256.18,EUR,Canada,CANCELLED,UPI,2026-04-20 13:57:25
O000546,C01489,P0331,3,183.92,GBP,Germany,COMPLETED,Debit Card,2026-04-06 20:59:25
O000547,C00777,P0192,3,239.65,GBP,India,COMPLETED,Net Banking,2026-04-06 03:40:25
O000548,C00544,P0258,4,184.64,GBP,Germany,COMPLETED,Debit Card,2026-04-03 13:02:25
O000549,C00109,P0022,4,495.98,USD,Germany,COMPLETED,UPI,2026-04-16 13:13:25
O000550,C01033,P0163,5,294.7,INR,UK,COMPLETED,PayPal,2026-03-02 02:52:25
O000551,C00142,P0366,3,194.55,INR,UK,CANCELLED,Debit Card,2026-02-13 08:19:25
O000552,C01168,P0076,1,426.84,GBP,Canada,COMPLETED,Debit Card,2026-03-19 04:27:25
O000553,C00535,P0083,3,270.67,INR,Canada,COMPLETED,Debit Card,2026-03-09 22:03:25
O000554,C00801,P0075,3,94.23,INR,USA,PENDING,Credit Card,2026-03-13 19:29:25
O000555,C00062,P0437,1,449.05,USD,USA,COMPLETED,Debit Card,2026-04-13 19:43:25
O000556,C00561,P0128,1,312.83,INR,USA,PENDING,UPI,2026-05-08 00:31:25
O000557,C00922,P0402,1,393.77,EUR,UK,COMPLETED,UPI,2026-03-16 13:12:25
O000558,C00376,P0473,1,169.85,USD,India,CANCELLED,PayPal,2026-02-19 00:01:25
O000559,C01045,P0091,5,214.35,INR,USA,PENDING,Debit Card,2026-05-01 06:00:25
O000560,C01012,P0319,3,25.05,INR,UK,PENDING,Debit Card,2026-03-14 00:22:25
O000561,C00777,P0070,4,169.67,USD,UK,PENDING,Debit Card,2026-04-01 00:56:25
O000562,C00250,P0103,2,21.34,GBP,Canada,CANCELLED,Net Banking,2026-03-15 10:38:25
